AC,priority,label-val,between_connectivity,cluster
AAW34142,False,0,0,1.0
BAC67136,False,0,0,0.0
ABB70049,False,0,0,1.0
ACH85847,False,0,0,0.0
ZP_03989103,False,0,0,1.0
P14551,False,0,0,1.0
CAJ88549,False,0,0,0.0
ABW39616,False,0,0,0.0
BAC67152,False,0,0,0.0
ABA71359,False,0,0,0.0
CAE46077,False,0,0,1.0
P33733,False,0,0,0.0
ZP_02197344,False,0,0,1.0
YP_001096238,False,0,0,0.0
BAB82500,False,0,0,1.0
NP_348076,False,0,0,1.0
YP_039604,False,0,0,1.0
BAD46890,False,0,0,1.0
CAQ76847,False,0,0,1.0
BAB71966,False,0,0,1.0
P23835,False,0,0,1.0
YP_600745,False,0,0,1.0
ZP_03984378,False,0,0,1.0
CAQ06447,False,0,0,1.0
ABB97394,False,0,0,1.0
P9WJX8,False,0,0,0.0
ABG21123,False,0,0,1.0
ABV57476,False,0,0,1.0
AAY54279,False,0,0,1.0
CAC44638,False,0,0,0.0
P21598,False,0,0,1.0
CAX85496,False,0,0,1.0
AAB51122.1,False,0,0,1.0
AAZ79478,False,0,0,1.0
ZP_02091679,False,0,0,1.0
NP_644926,False,0,0,1.0
AAN41000,False,0,0,0.0
ABC18245,False,0,0,1.0
ABB70054,False,0,0,1.0
AAY63943,False,0,0,1.0
ABS19068,False,0,0,0.0
BAA05208,False,0,0,0.0
CAG30567,False,0,0,1.0
CAQ51492,False,0,0,0.0
CAA24909,False,0,0,0.0
P20174,False,0,0,1.0
BAC77725,False,0,0,1.0
NP_862291,False,0,0,1.0
ZP_03561873,False,0,0,1.0
AVN57400.1,False,0,0,0.0
ACD35502.1,False,0,0,0.0
CAC44895.1,False,0,0,0.0
AAB24796.2,False,0,0,0.0
CCC87252.1,False,0,0,1.0
ADD83116.1,False,0,0,1.0
EDS78884.1,False,0,0,1.0
ABQ56916.1,False,0,0,1.0
AAD25064.1,False,0,0,0.0
WP_017780889,False,0,0,0.0
ABR79111.1,False,0,0,1.0
CCQ22202.1,False,0,0,1.0
AAZ06275.1,False,0,0,0.0
AUX81729.1,False,0,0,0.0
AAB05245.1,False,0,0,1.0
AAK89233.1,False,0,0,0.0
ACD03449.1,False,0,0,0.0
AVH49725.1,False,0,0,0.0
CAC42502.1,False,0,0,0.0
ABB02504.1,False,0,0,0.0
AFK80332.1,False,0,0,1.0
ACH58979.1,False,0,0,1.0
AAP93923.1,False,0,0,0.0
WP_031576412.1,False,0,0,0.0
WP_006595860.1,False,0,0,0.0
WP_023027111.1,False,0,0,0.0
WP_041826406.1,False,0,0,1.0
WP_006597334.1,False,0,0,1.0
AMP47005.1,False,0,0,1.0
WP_006255810.1,False,0,0,1.0
WP_004293868.1,False,0,0,1.0
WP_042987717.1,False,0,0,1.0
AMP47132.1,False,0,0,1.0
WP_005796948.1,False,0,0,1.0
WP_008148693.1,False,0,0,1.0
WP_063856409,False,0,0,1.0
ADE08372.2,False,0,0,0.0
WP_063855882.1,False,0,0,1.0
WP_017201638.1,False,0,0,1.0
WP_028502503.1,False,0,0,1.0
WP_055874188.1,False,0,0,1.0
EQM73317.1,False,0,0,1.0
WP_024448191.1,False,0,0,1.0
AAA98167.1,False,0,0,0.0
AAL75558.1,False,0,0,0.0
WP_054424918.1,False,0,0,0.0
WP_025154280.1,False,0,0,0.0
WP_000804063.1,False,0,0,0.0
CAA53389.1,False,0,0,0.0
WP_060557577.1,False,0,0,0.0
WP_046334921.1,False,0,0,0.0
WP_060555694.1,False,0,0,0.0
WP_063108606.1,False,0,0,0.0
WP_049196983.1,False,0,0,0.0
WP_032490787.1,False,0,0,0.0
AKG19644.1,False,0,0,0.0
WP_015328224.1,False,0,0,0.0
WP_015431547.1,False,0,0,0.0
EEI47439.1,False,0,0,0.0
ABI95380.2,False,0,0,1.0
OBP63446.1,False,0,0,1.0
OBP41431.1,False,0,0,1.0
OBP58430.1,False,0,0,1.0
AMP54231.1,False,0,0,1.0
EDS78926.1,False,0,0,1.0
WP_001082092.1,False,0,0,0.0
CAC20134.1,False,0,0,0.0
resfam_S19_tetX,False,0,0,0.0
2XDO_A,False,0,0,1.0
AAR29973.1,False,0,0,1.0
WP_006177022.1,False,0,0,1.0
AAA26034.1,False,0,0,0.0
CAC20135.1,False,0,0,0.0
AAO42741.1,False,0,0,1.0
ABD98019.1,False,0,0,1.0
ABN79416.1,False,0,0,1.0
CAP09893.1,False,0,0,1.0
CAP09894.1,False,0,0,1.0
CAP09895.1,False,0,0,1.0
CAP09896.1,False,0,0,1.0
CAQ58207.1,False,0,0,1.0
CBL13258.1,False,0,0,1.0
ADK91600.1,False,0,0,1.0
ADN51953.1,False,0,0,0.0
EIA84095.1,False,0,0,1.0
WP_028086456.1,False,0,0,1.0
AJO67548.1,False,0,0,0.0
AKQ05891.1,False,0,0,0.0
AKQ05892.1,False,0,0,0.0
AKQ05895.1,False,0,0,0.0
AKQ05896.1,False,0,0,0.0
AKQ05897.1,False,0,0,0.0
AKQ05898.1,False,0,0,0.0
AKQ05899.1,False,0,0,0.0
AMP42440.1,False,0,0,0.0
AFL92279,False,0,0,1.0
AAA92749.1,False,0,0,0.0
ADI46759.1,False,0,0,1.0
BAD02331.1,False,0,0,1.0
CAE53424,False,0,0,0.0
AAS66087.1,False,0,0,0.0
CAF31623.1,False,0,0,0.0
CAG34233,False,0,0,0.0
CAI99385,False,0,0,0.0
ABB71176,False,0,0,1.0
CAL48457,False,0,0,0.0
AM237806_2,False,0,0,1.0
AAA25550,False,0,0,0.0
BAD88719.1,False,0,0,1.0
CAX16467,False,0,0,0.0
AAN85115,False,0,0,0.0
CAA31356,False,0,0,1.0
CAB06660,False,0,0,1.0
CAA41326.1,False,0,0,1.0
AAA68493,False,0,0,0.0
CAA40897,False,0,0,0.0
AAN41415,False,0,0,0.0
ACR57831,False,0,0,0.0
CAT00052,False,0,0,0.0
ABB72057,False,0,0,0.0
ADB54781,False,0,0,0.0
CAA88269,False,0,0,0.0
CAA90486.1,False,0,0,0.0
BAE15963.1,False,0,0,0.0
CAR62505.1,False,0,0,0.0
AAK60186.1,False,0,0,1.0
ABG91835.1,False,0,0,1.0
AAD01867.1,False,0,0,0.0
ABB89122.1,False,0,0,1.0
CBL80435.1,False,0,0,0.0
CAC19929.1,False,0,0,1.0
AHB39758.1,False,0,0,1.0
ACS44716.1,False,0,0,1.0
AAK11270.1,False,0,0,0.0
NP_217280.1,False,0,0,0.0
ABY55284,False,0,0,1.0
ABJ15828,False,0,0,0.0
AAX18273,False,0,0,1.0
CAI29521.1,False,0,0,1.0
AAN28000,False,0,0,1.0
CAZ44321,False,0,0,0.0
AAM77080,False,0,0,1.0
AAY43143,False,0,0,1.0
BAD77819,False,0,0,0.0
CAI57693,False,0,0,1.0
AAT49071,False,0,0,0.0
ACJ22953,False,0,0,1.0
CAP72501,False,0,0,1.0
CAP69686,False,0,0,1.0
CAT00058,False,0,0,0.0
ACO24447,False,0,0,1.0
ABY55286,False,0,0,1.0
P13955,False,0,0,0.0
YP_002791405,False,0,0,0.0
CAA90688,False,0,0,1.0
AAF27725.1,False,0,0,1.0
CAA90687,False,0,0,1.0
AAN41408,False,0,0,1.0
AAC32186.1,False,0,0,1.0
AAN41648,False,0,0,1.0
CAQ52800,False,0,0,0.0
AAF34177,False,0,0,1.0
AAA26083,False,0,0,0.0
ABD49191.1,False,0,0,1.0
AAK73751,False,0,0,1.0
ABB77558,False,0,0,1.0
CAI92122,False,0,0,0.0
ABB76658,False,0,0,1.0
ABW06431,False,0,0,1.0
CAG27847,False,0,0,1.0
1VIE,False,0,0,0.0
BAD07295,False,0,0,1.0
ABG36698,False,0,0,1.0
ACL27011,False,0,0,1.0
ACD56151.1,False,0,0,1.0
CAR63502.1,False,0,0,1.0
CBK33710.1,False,0,0,0.0
BAD02332.1,False,0,0,1.0
ADI46760.1,False,0,0,1.0
CAD11595.1,False,0,0,1.0
ACZ52980.1,False,0,0,1.0
NG_047757.1,False,0,0,0.0
NZ_KQ236707.1,False,0,0,0.0
NG_047751.1,False,0,0,0.0
WP_010710386.1,False,0,0,0.0
WP_048947910.1,False,0,0,0.0
CAA25445.1,False,0,0,1.0
CAD11597.1,False,0,0,1.0
CAT00035.1,False,0,0,1.0
ACM41518.1,False,0,0,1.0
ACZ52983.1,False,0,0,1.0
CAQ53849.2,False,0,0,1.0
ACN58991.1,False,0,0,0.0
AIA19084.1,False,0,0,0.0
AIA15464.1,False,0,0,0.0
AMJ38548.1,False,0,0,0.0
AMJ37632.1,False,0,0,0.0
AMJ35756.1,False,0,0,0.0
BAF63419,False,0,0,0.0
BAA14147.1,False,0,0,0.0
CAE18145,False,0,0,0.0
AEA37904,False,0,0,0.0
AAB95639,False,0,0,0.0
ACX92986,False,0,0,0.0
EIN87433,False,0,0,0.0
CCN79972,False,0,0,0.0
AAB24797,False,0,0,0.0
NP_459349.1,False,0,0,0.0
BAE78082.1,False,0,0,0.0
YP_491919.1,False,0,0,0.0
YP_002773985.1,False,0,0,0.0
YP_001706894.1,False,0,0,1.0
YP_003281576.1,False,0,0,0.0
YP_499945.1,False,0,0,0.0
ADM92606.1,False,0,0,0.0
CAC14594.1,False,0,0,0.0
NP_251185.1,False,0,0,1.0
BAA34299.1,False,0,0,0.0
AAD51347.1,False,0,0,1.0
CAB13167.1,False,0,0,0.0
AAC74149.2,False,0,0,1.0
AAC75135.2,False,0,0,0.0
NP_459347.2,False,0,0,1.0
YP_186749.1,False,0,0,0.0
NP_252897.1,False,0,0,0.0
CAA64891.1,False,0,0,0.0
ADM92605.1,False,0,0,0.0
YP_108402.1,False,0,0,0.0
AAC76296.1,False,0,0,0.0
BAA11237.1,False,0,0,0.0
YP_001713101.1,False,0,0,1.0
YP_001420189.1,False,0,0,0.0
YP_002325052.1,False,0,0,0.0
YP_489321.1,False,0,0,0.0
BAA11236.1,False,0,0,0.0
BAC11911.1,False,0,0,0.0
AAX14802.1,False,0,0,0.0
CAC14596.1,False,0,0,0.0
ABS43151.1,False,0,0,0.0
AAB41958.1,False,0,0,0.0
AAC75136.1,False,0,0,0.0
ACN32294.1,False,0,0,0.0
YP_002325611.1,False,0,0,0.0
CAC14595.1,False,0,0,0.0
CAD70268.1,False,0,0,0.0
BAA15934.1,False,0,0,1.0
NP_311275.1,False,0,0,1.0
NP_414995.1,False,0,0,0.0
NP_251183.1,False,0,0,1.0
CCQ22388.1,False,0,0,1.0
NP_459345.2,False,0,0,0.0
ABS43901.1,False,0,0,1.0
AAC77293.1,False,0,0,1.0
YP_001706893.1,False,0,0,0.0
YP_002343805.1,False,0,0,0.0
AAD51346.1,False,0,0,0.0
AAT46077.1,False,0,0,0.0
YP_002325610.1,False,0,0,0.0
AAC75137.1,False,0,0,0.0
YP_490321.1,False,0,0,0.0
NP_274719.1,False,0,0,0.0
NP_252895.1,False,0,0,0.0
BAD89844.2,False,0,0,0.0
NP_459346.1,False,0,0,0.0
YP_001332362.1,False,0,0,0.0
AAC76298.1,False,0,0,0.0
BAE78084.1,False,0,0,0.0
YP_002320475.1,False,0,0,0.0
AAD51344.1,False,0,0,0.0
AAD51348.1,False,0,0,0.0
AAS68233.1,False,0,0,0.0
CCP46065.1,False,0,0,0.0
BAM10414.1,False,0,0,0.0
AAB41957.1,False,0,0,0.0
YP_174574.1,False,0,0,0.0
NP_252896.1,False,0,0,0.0
AFK13828.1,False,0,0,1.0
AAB58160.1,False,0,0,1.0
BAA16547.1,False,0,0,0.0
BAA34300.1,False,0,0,0.0
CAB13166.1,False,0,0,0.0
AAC75733.1,False,0,0,0.0
AGV28567.1,False,0,0,0.0
BAE77781.1,False,0,0,0.0
NP_274718.1,False,0,0,0.0
AAA74437.1,False,0,0,0.0
AAD51345.1,False,0,0,0.0
EFF04178.1,False,0,0,0.0
BAA07072.1,False,0,0,0.0
BAE06008.1,False,0,0,0.0
NP_252367.1,False,0,0,0.0
AAG07064.1,False,0,0,0.0
AAG07762.1,False,0,0,0.0
AAG07763.1,False,0,0,0.0
BAE06009.1,False,0,0,0.0
BAE06006.1,False,0,0,0.0
AKA86814.1,False,0,0,0.0
ANK04027.1,False,0,0,0.0
CAE00499.1,False,0,0,0.0
XP_753111.1,False,0,0,0.0
WP_015735625.1,False,0,0,0.0
CDO61516.1,False,0,0,0.0
WP_014550864.1,False,0,0,0.0
BAG75524.1,False,0,0,0.0
NP_217362.1,False,0,0,0.0
NP_273367.1,False,0,0,0.0
NP_273368.1,False,0,0,0.0
NP_207972.1,False,0,0,0.0
NP_207975.1,False,0,0,0.0
NP_251218.1,False,0,0,0.0
SIP52035.1,False,0,0,0.0
AAG16656.1,False,0,0,0.0
NP_251215.1,False,0,0,0.0
ALH22601.1,False,0,0,0.0
CAA77936.1,False,0,0,0.0
CAC41008.1,False,0,0,0.0
NP_414996.1,False,0,0,0.0
ALV80601.1,False,0,0,0.0
NP_252408.1,False,0,0,0.0
NP_249118.1,False,0,0,0.0
NP_251217.1,False,0,0,0.0
NP_250052.1,False,0,0,0.0
CAH14032.1,False,0,0,0.0
CAH14033.1,False,0,0,0.0
AAP82271,False,0,0,0.0
EGP45232.2,False,0,0,0.0
EGP45231.1,False,0,0,0.0
YP_001255356.1,False,0,0,0.0
CAD09823.1,False,0,0,0.0
AAC77033.1,False,0,0,0.0
NP_250710.1,False,0,0,0.0
NP_414997.1,False,0,0,0.0
NP_252410.1,False,0,0,0.0
NP_249115.1,False,0,0,0.0
NP_252264.1,False,0,0,0.0
NP_253290.1,False,0,0,0.0
CAB12062.1,False,0,0,0.0
CAC35723.1,False,0,0,0.0
YP_039996.1,False,0,0,0.0
AFK58562.1,False,0,0,0.0
AFK58561.1,False,0,0,0.0
CDO13981.1,False,0,0,0.0
ABR75897.1,False,0,0,0.0
NP_458564.1,False,0,0,0.0
AGQ48857.1,False,0,0,0.0
NP_816529,False,0,0,0.0
CDJ72593,False,0,0,0.0
NP_249871.1,False,0,0,0.0
CDJ73205,False,0,0,0.0
NP_461214.1,False,0,0,1.0
CAG39357,False,0,0,0.0
NP_415372.1,False,0,0,0.0
AQA08261.1,False,0,0,0.0
EGP45233.1,False,0,0,0.0
AAC76733.1,False,0,0,0.0
T6HTT1,False,0,0,0.0
L2W0E7,False,0,0,1.0
YP_002638786,False,0,0,0.0
A0A0F3UL57,False,0,0,0.0
YP_407239,False,0,0,1.0
YP_232872,False,0,0,0.0
YP_001451632,False,0,0,0.0
B1LIV8,False,0,0,0.0
NP_744962,False,0,0,0.0
YP_002849300,False,0,0,0.0
ABS73653,False,0,0,0.0
YP_622885,False,0,0,1.0
YP_001345922,False,0,0,0.0
ZP_04003442,False,0,0,0.0
CAW28032,False,0,0,0.0
YP_791221,False,0,0,0.0
YP_002148734,False,0,0,0.0
YP_002400591,False,0,0,0.0
YP_001025937,False,0,0,1.0
YP_002414662,False,0,0,0.0
V5ZEZ1,False,0,0,0.0
NP_455659,False,0,0,1.0
NP_706355,False,0,0,0.0
ZP_03347409,False,0,0,0.0
YP_001974112,False,0,0,0.0
YP_001246098,False,0,0,0.0
YP_001453577,False,0,0,0.0
A0A0K3JYC9,False,0,0,0.0
Q8FFV6,False,0,0,0.0
YP_002029849,False,0,0,0.0
YP_002225919,False,0,0,1.0
F4SVT9,False,0,0,0.0
S9SID7,False,0,0,0.0
CAG34265,False,0,0,0.0
ZP_03030547,False,0,0,0.0
YP_001445425,False,0,0,0.0
ABG72268,False,0,0,0.0
CAJ77845,False,0,0,0.0
ZP_03064700,False,0,0,1.0
AAA16406,False,0,0,0.0
D7ZCR3,False,0,0,0.0
ACB17801,False,0,0,1.0
ZP_03065057,False,0,0,0.0
AAC76696,False,0,0,0.0
BAG79307,False,0,0,0.0
NP_745564,False,0,0,0.0
A0A0K5QM22,False,0,0,0.0
L3BZY9,False,0,0,0.0
YP_002083353,False,0,0,0.0
ZP_03030545,False,0,0,0.0
YP_002022792,False,0,0,0.0
ZP_02902679,False,0,0,0.0
YP_002239313,False,0,0,0.0
CAC35726,False,0,0,0.0
A0A0S3NDH9,False,0,0,0.0
AAA62061,False,0,0,0.0
ABG72267,False,0,0,0.0
ZP_03002230,False,0,0,1.0
A0A060CVR9,False,0,0,0.0
YP_002402255,False,0,0,0.0
NP_761383,False,0,0,0.0
YP_002385300,False,0,0,0.0
CAG34249,False,0,0,0.0
A0A0J6BPT4,False,0,0,0.0
Q8X659,False,0,0,0.0
YP_002030219,False,0,0,0.0
YP_219359,False,0,0,1.0
ABG36701,False,0,0,0.0
CAL13137,False,0,0,0.0
ZP_03030716,False,0,0,1.0
ABG69871,False,0,0,0.0
ZP_03573944,False,0,0,0.0
NP_934523,False,0,0,0.0
I7C0T9,False,0,0,0.0
YP_001454231,False,0,0,0.0
V0VBA2,False,0,0,0.0
Q65KV1,False,0,0,0.0
YP_001486998,False,0,0,0.0
YP_001348105,False,0,0,1.0
ZP_02901634,False,0,0,0.0
BAG79902,False,0,0,0.0
CAR61679,False,0,0,0.0
ZP_03064581,False,0,0,0.0
YP_608682,False,0,0,0.0
C1FV44,False,0,0,0.0
ZP_03217990,False,0,0,1.0
YP_001871463,False,0,0,0.0
YP_002389784,False,0,0,1.0
YP_001176066,False,0,0,1.0
YP_002047829,False,0,0,0.0
YP_002086937,False,0,0,1.0
YP_001949526,False,0,0,1.0
H1C4A5,False,0,0,0.0
A0A0K9M761,False,0,0,0.0
NP_709856,False,0,0,0.0
CAS11957,False,0,0,0.0
YP_001058926,False,0,0,0.0
A0A0F7FDX6,False,0,0,0.0
A0A0D7KHT8,False,0,0,0.0
YP_776581,False,0,0,1.0
ZP_01259020,False,0,0,0.0
YP_002636111,False,0,0,0.0
YP_002045426,False,0,0,0.0
BAC77251,False,0,0,0.0
NP_459470,False,0,0,0.0
BAB38070,False,0,0,0.0
S1CUS0,False,0,0,1.0
A0A0S3N8M6,False,0,0,0.0
CAS07945,False,0,0,0.0
YP_002228414,False,0,0,0.0
V9GHW6,False,0,0,0.0
ZP_03282274,False,0,0,0.0
YP_002245675,False,0,0,0.0
ZP_02901439,False,0,0,0.0
A0A0B1K4Z7,False,0,0,0.0
Q0SYP9,False,0,0,0.0
A0A0H3J7R3,False,0,0,0.0
YP_002383661,False,0,0,0.0
S1MBT5,False,0,0,1.0
CAG34258,False,0,0,0.0
YP_002405849,False,0,0,1.0
YP_001187672,False,0,0,0.0
AAC98494,False,0,0,0.0
YP_001438116,False,0,0,0.0
P33369,False,0,0,0.0
B7NF27,False,0,0,0.0
A0A127E5U6,False,0,0,0.0
NP_462101,False,0,0,0.0
YP_002706076,False,0,0,0.0
YP_409239,False,0,0,0.0
W1H7Q9,False,0,0,0.0
A0A073CWV7,False,0,0,0.0
ACI76101,False,0,0,0.0
YP_002217166,False,0,0,0.0
ABX75558,False,0,0,0.0
Q83KF5,False,0,0,0.0
ZP_03283366,False,0,0,0.0
YP_788913,False,0,0,0.0
YP_001579800,False,0,0,0.0
YP_001974111,False,0,0,0.0
YP_001461101,False,0,0,1.0
YP_001346278,False,0,0,0.0
ZP_02901198,False,0,0,0.0
ACB17731,False,0,0,0.0
ZP_03069403,False,0,0,0.0
AAK02049.1,False,0,0,0.0
A0A0S6U8L4,False,0,0,0.0
YP_002217746,False,0,0,0.0
ZP_03043238,False,0,0,0.0
YP_688360,False,0,0,1.0
YP_002384137,False,0,0,0.0
YP_405598,False,0,0,0.0
ZP_02377226,False,0,0,1.0
YP_002401983,False,0,0,1.0
YP_001572363,False,0,0,0.0
ZP_03836027,False,0,0,1.0
ABR13271,False,0,0,0.0
B1KZ37,False,0,0,0.0
YP_002389553,False,0,0,0.0
AFK13827.1,False,0,0,0.0
T9S0M9,False,0,0,0.0
ZP_03282047,False,0,0,1.0
AAB31949,False,0,0,0.0
YP_040175,False,0,0,0.0
A0A0K4JSY0,False,0,0,0.0
ABG71589,False,0,0,0.0
YP_152202,False,0,0,0.0
NP_709857,False,0,0,0.0
ZP_02367088,False,0,0,0.0
YP_001176513,False,0,0,0.0
YP_002030220,False,0,0,0.0
A9KK15,False,0,0,0.0
ZP_02684554,False,0,0,0.0
CAR59752,False,0,0,1.0
T8K5Z5,False,0,0,1.0
NP_457578,False,0,0,0.0
YP_002636110,False,0,0,0.0
B7LK52,False,0,0,0.0
A0A0A8UK20,False,0,0,0.0
B6I9E2,False,0,0,1.0
NP_814810,False,0,0,0.0
YP_001572785,False,0,0,0.0
YP_002384138,False,0,0,0.0
YP_042788,False,0,0,0.0
NP_458943,False,0,0,1.0
NP_756458,False,0,0,0.0
ZP_03048876,False,0,0,0.0
F4V858,False,0,0,0.0
AAC43174,False,0,0,0.0
ZP_02465589,False,0,0,0.0
ZP_03345948,False,0,0,1.0
AAG07985,False,0,0,0.0
YP_002635521,False,0,0,0.0
YP_002401592,False,0,0,0.0
YP_788911,False,0,0,0.0
P0C071,False,0,0,0.0
V0W3N6,False,0,0,1.0
ZP_03003683,False,0,0,0.0
A0A0E9C576,False,0,0,0.0
YP_001668745,False,0,0,0.0
ZP_03048355,False,0,0,0.0
YP_001749316,False,0,0,0.0
YP_002040674,False,0,0,0.0
NP_645128,False,0,0,0.0
YP_001846483,False,0,0,0.0
YP_001811891,False,0,0,1.0
P45272,False,0,0,0.0
CAS11956,False,0,0,0.0
YP_002235907,False,0,0,0.0
BAH62779,False,0,0,1.0
YP_404705,False,0,0,0.0
ZP_03030251,False,0,0,1.0
ZP_03281410,False,0,0,0.0
CAR56416,False,0,0,0.0
YP_001345921,False,0,0,0.0
YP_039790,False,0,0,0.0
ZP_03002663,False,0,0,0.0
A0A0P7K0P7,False,0,0,0.0
ZP_03064101,False,0,0,0.0
YP_001451669,False,0,0,0.0
ZP_02903251,False,0,0,0.0
ZP_01769103,False,0,0,0.0
YP_402564,False,0,0,0.0
YP_808159,False,0,0,0.0
A0A084JKS4,False,0,0,0.0
ZP_04633037,False,0,0,0.0
YP_001778540,False,0,0,1.0
NP_460125,False,0,0,0.0
C5BC70,False,0,0,1.0
YP_001453560,False,0,0,1.0
YP_002286768,False,0,0,0.0
CAJ77844,False,0,0,0.0
CAD02604,False,0,0,0.0
ACI85051,False,0,0,1.0
A0A0K3ZVD3,False,0,0,0.0
ZP_03832747,False,0,0,0.0
Q9KRU4,False,0,0,0.0
YP_002384189,False,0,0,1.0
CAR58719,False,0,0,0.0
ZP_02892568,False,0,0,0.0
YP_002414661,False,0,0,0.0
YP_002638141,False,0,0,0.0
ABC38359,False,0,0,0.0
CAR60300,False,0,0,0.0
A0A0S3MWL6,False,0,0,0.0
CAR59503,False,0,0,0.0
YP_348488,False,0,0,0.0
BAG79306,False,0,0,0.0
YP_001453825,False,0,0,1.0
A0A0H0SHB8,False,0,0,0.0
A0A0P9E468,False,0,0,0.0
ZP_04620400,False,0,0,0.0
BAA31456,False,0,0,0.0
ZP_03222019,False,0,0,0.0
S9T062,False,0,0,0.0
AAP43530,False,0,0,1.0
ZP_04060517,False,0,0,0.0
AAS16362,False,0,0,0.0
Q9WWZ9,False,0,0,0.0
YP_001350571,False,0,0,0.0
YP_454364,False,0,0,0.0
YP_001571083,False,0,0,1.0
Q32ES6,False,0,0,1.0
ABG68552,False,0,0,0.0
E2YUY5,False,0,0,0.0
YP_001031495,False,0,0,0.0
CAA67864,False,0,0,0.0
YP_793056,False,0,0,0.0
CAC35724,False,0,0,0.0
ZP_03948381,False,0,0,0.0
ZP_03030551,False,0,0,0.0
NP_460388,False,0,0,0.0
NP_756491,False,0,0,0.0
B7NL82,False,0,0,0.0
AAW30456,False,0,0,0.0
A0A0X5FPP5,False,0,0,0.0
YP_371057,False,0,0,1.0
YP_001438577,False,0,0,1.0
CAW25151,False,0,0,0.0
D0ZHC6,False,0,0,1.0
CAG34257,False,0,0,0.0
F0JTB6,False,0,0,1.0
NP_250709.1,False,0,0,0.0
AAY92510,False,0,0,0.0
BAH63712,False,0,0,0.0
YP_002114152,False,0,0,0.0
YP_001571461,False,0,0,0.0
ZP_04345284,False,0,0,0.0
BAA36484,False,0,0,0.0
YP_408416,False,0,0,1.0
BAG80136,False,0,0,1.0
D6IFV3,False,0,0,0.0
YP_001882481,False,0,0,0.0
D8ECB6,False,0,0,0.0
A0A0A0TRZ4,False,0,0,0.0
YP_002932544,False,0,0,0.0
YP_215847,False,0,0,1.0
ACB17400,False,0,0,1.0
ZP_03043001,False,0,0,0.0
ACB17556,False,0,0,0.0
B1LIU5,False,0,0,1.0
NP_456105,False,0,0,0.0
YP_001882199,False,0,0,0.0
BAB37346,False,0,0,0.0
CAL18627,False,0,0,0.0
ZP_04677690,False,0,0,0.0
YP_001116031,False,0,0,0.0
BAH65216,False,0,0,0.0
NP_708081,False,0,0,0.0
YP_001587036,False,0,0,0.0
YP_236040,False,0,0,0.0
CAS11569,False,0,0,0.0
ABO12177,False,0,0,0.0
YP_002227903,False,0,0,0.0
CAA37982,False,0,0,0.0
R8Z3W6,False,0,0,1.0
B7LQA4,False,0,0,0.0
A0A0L0WCC1,False,0,0,0.0
D3H336,False,0,0,0.0
ZP_02508655,False,0,0,1.0
ACI73806,False,0,0,0.0
BAA08793,False,0,0,0.0
YP_002089536,False,0,0,0.0
ZP_03000572,False,0,0,0.0
ZP_02889083,False,0,0,0.0
A0A029LAY4,False,0,0,0.0
YP_002225584,False,0,0,0.0
Q54001,False,0,0,0.0
YP_002705657,False,0,0,0.0
ZP_03281411,False,0,0,0.0
A0A0E0VCV2,False,0,0,0.0
CAW29737,False,0,0,0.0
BAH62098,False,0,0,0.0
ZP_03836245,False,0,0,0.0
CAG74079,False,0,0,0.0
AAL33886.1,False,0,0,0.0
YP_002847505,False,0,0,0.0
A0A0T5XPY8,False,0,0,1.0
AAC76071,False,0,0,0.0
ZP_02371789,False,0,0,0.0
YP_002636476,False,0,0,1.0
T8ZPN3,False,0,0,0.0
ZP_02909221,False,0,0,0.0
ZP_03063399,False,0,0,0.0
N4NQC1,False,0,0,0.0
ZP_03078078,False,0,0,0.0
YP_001348629,False,0,0,0.0
ACB18310,False,0,0,0.0
NP_706986,False,0,0,1.0
B1LL36,False,0,0,0.0
YP_001726874,False,0,0,0.0
YP_001462039,False,0,0,1.0
YP_542447,False,0,0,0.0
ABG71588,False,0,0,0.0
YP_002848923,False,0,0,1.0
YP_691420,False,0,0,0.0
YP_274481,False,0,0,0.0
ACK77685,False,0,0,0.0
Q8G2M6,False,0,0,0.0
CAJ65911,False,0,0,0.0
YP_001588592,False,0,0,0.0
YP_002850162,False,0,0,0.0
YP_002226908,False,0,0,0.0
YP_002244306,False,0,0,0.0
YP_310429,False,0,0,0.0
ABG71850,False,0,0,0.0
A0A0E1KW04,False,0,0,0.0
BAF77214,False,0,0,0.0
BAB35037,False,0,0,0.0
ZP_03063464,False,0,0,0.0
ZP_04631836,False,0,0,0.0
A0A0M8PW40,False,0,0,0.0
YP_002386341,False,0,0,1.0
ACI82977,False,0,0,0.0
A0A0C3M7V6,False,0,0,0.0
YP_310046,False,0,0,1.0
CAA63057,False,0,0,1.0
F3MIM4,False,0,0,0.0
YP_001465866,False,0,0,1.0
AB0890,False,0,0,0.0
Q65KV0,False,0,0,0.0
A0A0M0X4Y8,False,0,0,0.0
A0A017IGK2,False,0,0,1.0
A0A026RZ68,False,0,0,0.0
YP_002394085,False,0,0,0.0
YP_001881802,False,0,0,0.0
YP_002638128,False,0,0,1.0
ZP_03592168,False,0,0,0.0
BAB33938,False,0,0,0.0
YP_410369,False,0,0,0.0
YP_002045152,False,0,0,0.0
BAH62770,False,0,0,0.0
YP_002387665,False,0,0,0.0
YP_002116741,False,0,0,0.0
P0C069,False,0,0,0.0
BAG77975,False,0,0,0.0
YP_002229045,False,0,0,1.0
YP_001026319,False,0,0,0.0
ACJ64205,False,0,0,0.0
YP_002807856,False,0,0,0.0
CAF21854,False,0,0,0.0
